time,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxiskurtosis,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/temperature,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxispeakvelocity,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/zaxiskurtosis,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxisrmsvelocity,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/zaxisrmsacceleration,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/zaxispeakvelocity,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxishighfrequencyrmsacceleration,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxispeakacceleration,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxisrmsacceleration,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxisacceleration,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/zaxishighfrequencyrmsacceleration,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/zaxispeakacceleration,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/zaxisacceleration,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/zaxiscrestfactor,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/zaxisspeed,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxiscrestfactor,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxisspeed,histprov:IgnitionHistorian:/drv:ignition boucherville:default:/tag:motors/motor1/xaxispeakvelocityinchsec
 1706938121353,2.75600004196167,24.8700008392334,0.37299999594688416,2.803999900817871,0.2639999985694885,0.010633377693653554,0.2980000078678131,0.011557161863352596,0.03700000047683716,0.009594857330187903,0.011557161863352596,0.01467148555368597,0.03989661741624454,0.01467148555368597,3.2920000553131104,0.210999995470047,5.697999954223633,0.2639999985694885,0.005583916903893112
 1706940425353,2.813999891281128,24.940000534057617,0.11500000208616257,3.2720000743865967,0.08100000023841858,0.010858163759416476,0.11900000274181366,0.011653498767905432,0.03500000014901161,0.00975542777358833,0.011653498767905432,0.01496049623743757,0.039000000804662704,0.01496049623743757,3.2839999198913574,0.08399999886751175,3.371999979019165,0.08100000023841858,0.005564361785831482
 1706940425353,3.2230000495910645,24.780000686645508,0.3709999918937683,2.7939999103546143,0.2619999945163727,0.010858163759416476,0.3160000145435333,0.011653498767905432,0.0560000017285347,0.00975542777358833,0.011653498767905432,0.01496049623743757,0.039000000804662704,0.01496049623743757,5.244999885559082,0.22300000488758087,5.486000061035156,0.2619999945163727,0.005564361785831482
 1706942729353,2.819999933242798,24.850000381469727,0.10899999737739563,3.2079999446868896,0.07699999958276749,0.011082949825179399,0.3179999887943268,0.011749835672458266,0.035999998450279236,0.009915998216988754,0.011749835672458266,0.015249506921189166,0.04699999839067459,0.015249506921189166,3.322000026702881,0.22499999403953552,5.701000213623047,0.07699999958276749,0.005544806667769853
 1706942729353,3.2639999389648438,24.719999313354492,0.39100000262260437,2.825000047683716,0.2759999930858612,0.011082949825179399,0.10999999940395355,0.011749835672458266,0.05700000002980232,0.009915998216988754,0.011749835672458266,0.015249506921189166,0.03799999877810478,0.015249506921189166,5.260000228881836,0.07800000160932541,3.3510000705718994,0.2759999930858612,0.005544806667769853
 1706945033353,3.243000030517578,24.780000686645508,0.11400000005960464,3.253000020980835,0.07999999821186066,0.01130773589094232,0.11500000208616257,0.0118461725770111,0.039000000804662704,0.010076568660389178,0.0118461725770111,0.015538517604940766,0.03799999877810478,0.015538517604940766,5.0289998054504395,0.08100000023841858,5.301000118255615,0.07999999821186066,0.005525251549708223
 1706945033353,2.7950000762939453,24.649999618530273,0.35199999809265137,2.819000005722046,0.24899999797344208,0.01130773589094232,0.36000001430511475,0.0118461725770111,0.041999999433755875,0.010076568660389178,0.0118461725770111,0.015538517604940766,0.03799999877810478,0.015538517604940766,3.177999973297119,0.2549999952316284,3.2890000343322754,0.24899999797344208,0.005525251549708223
 1706947337353,5.710999965667725,24.739999771118164,0.10899999737739563,3.2039999961853027,0.07699999958276749,0.011532521956705243,0.30000001192092896,0.011942509481563937,0.03700000047683716,0.010237139103789605,0.011942509481563937,0.015827528288692362,0.03799999877810478,0.015827528288692362,5.130000114440918,0.21199999749660492,10.815999984741211,0.07699999958276749,0.005505696431646593
 1706947337353,2.8480000495910645,24.579999923706055,0.3919999897480011,2.8389999866485596,0.2770000100135803,0.011532521956705243,0.10899999737739563,0.011942509481563937,0.10999999940395355,0.010237139103789605,0.011942509481563937,0.015827528288692362,0.039000000804662704,0.015827528288692362,3.3440001010894775,0.07699999958276749,3.311000108718872,0.2770000100135803,0.005505696431646593
 1706949641353,2.811000108718872,24.649999618530273,0.43700000643730164,2.8350000381469727,0.3089999854564667,0.011757308022468164,0.32899999618530273,0.012038846386116771,0.03700000047683716,0.01039770954719003,0.012038846386116771,0.016116538972443962,0.04062563556591717,0.016116538972443962,3.328000068664551,0.23199999332427979,3.308000087738037,0.3089999854564667,0.0054861413135849635
 1706949641353,3.2360000610351562,24.540000915527344,0.11299999803304672,3.25600004196167,0.07999999821186066,0.011757308022468164,0.11100000143051147,0.012038846386116771,0.04500000178813934,0.01039770954719003,0.012038846386116771,0.016116538972443962,0.04062563556591717,0.016116538972443962,4.98199987411499,0.07800000160932541,5.603000164031982,0.07999999821186066,0.0054861413135849635
 1706951945353,3.265000104904175,24.579999923706055,0.3269999921321869,2.8310000896453857,0.23100000619888306,0.011982094088231084,0.3240000009536743,0.012135183290669605,0.0430000014603138,0.010558279990590454,0.012135183290669605,0.01640554965619556,0.041999999433755875,0.01640554965619556,3.2750000953674316,0.2290000021457672,3.365999937057495,0.23100000619888306,0.0054665861955233335
 1706951945353,2.809000015258789,24.469999313354492,0.11100000143051147,3.236999988555908,0.07900000363588333,0.011982094088231084,0.10899999737739563,0.012135183290669605,0.03999999910593033,0.010558279990590454,0.012135183290669605,0.01640554965619556,0.041999999433755875,0.01640554965619556,5.122000217437744,0.07699999958276749,5.394000053405762,0.07900000363588333,0.0054665861955233335
 1706954249353,2.8299999237060547,24.540000915527344,0.36399999260902405,3.2639999389648438,0.25699999928474426,0.012206880153994008,0.10999999940395355,0.012231520195222442,0.035999998450279236,0.01071885043399088,0.012231520195222442,0.016694560339947158,0.03400000184774399,0.016694560339947158,3.4059998989105225,0.07800000160932541,5.263999938964844,0.25699999928474426,0.0054470310774617035
 1706954249353,3.2100000381469727,24.399999618530273,0.11800000071525574,2.7750000953674316,0.08399999886751175,0.012206880153994008,0.34200000762939453,0.012231520195222442,0.0430000014603138,0.01071885043399088,0.012231520195222442,0.016694560339947158,0.054999999701976776,0.016694560339947158,5.539999961853027,0.2409999966621399,3.375,0.08399999886751175,0.0054470310774617035
 1706956553353,4.573999881744385,24.489999771118164,0.36500000953674316,3.2100000381469727,0.257999986410141,0.012431666219756929,0.10700000077486038,0.012327857099775276,0.10199999809265137,0.010879420877391304,0.012327857099775276,0.016983571023698754,0.03913799479811078,0.016983571023698754,3.3269999027252197,0.07599999755620956,9.402000427246094,0.257999986410141,0.005427475959400074
 1706956553353,2.819999933242798,24.360000610351562,0.11699999868869781,2.816999912261963,0.0820000022649765,0.012431666219756929,0.2709999978542328,0.012327857099775276,0.035999998450279236,0.010879420877391304,0.012327857099775276,0.016983571023698754,0.03913799479811078,0.016983571023698754,5.138999938964844,0.19200000166893005,3.3010001182556152,0.0820000022649765,0.005427475959400074
 1706958857353,3.9719998836517334,24.43000030517578,0.3700000047683716,3.2339999675750732,0.26100000739097595,0.012656452285519851,0.10999999940395355,0.01242419400432811,0.03500000014901161,0.011039991320791729,0.01242419400432811,0.017272581707450354,0.039000000804662704,0.017272581707450354,3.1559998989105225,0.07800000160932541,8.618000030517578,0.26100000739097595,0.005407920841338444
 1706958857353,2.8259999752044678,24.31999969482422,0.11299999803304672,2.821000099182129,0.07999999821186066,0.012656452285519851,0.335999995470047,0.01242419400432811,0.08900000154972076,0.011039991320791729,0.01242419400432811,0.017272581707450354,0.039000000804662704,0.017272581707450354,5.046999931335449,0.2370000034570694,3.305000066757202,0.07999999821186066,0.005407920841338444
 1706961161353,5.538000106811523,24.3799991607666,0.3140000104904175,2.8359999656677246,0.22200000286102295,0.012881238351282773,0.10700000077486038,0.012520530908880945,0.11100000143051147,0.011200561764192155,0.012520530908880945,0.017561592391201954,0.03613889997932482,0.017561592391201954,3.312999963760376,0.07500000298023224,3.2279999256134033,0.22200000286102295,0.005388365723276814
 1706961161353,2.7690000534057617,24.270000457763672,0.10899999737739563,3.240000009536743,0.07699999958276749,0.012881238351282773,0.33399999141693115,0.012520530908880945,0.03700000047683716,0.011200561764192155,0.012520530908880945,0.017561592391201954,0.03613889997932482,0.017561592391201954,5.248000144958496,0.23600000143051147,10.696999549865723,0.07699999958276749,0.005388365723276814
 1706963465353,4.343999862670898,24.34000015258789,0.12099999934434891,2.7929999828338623,0.08500000089406967,0.013106024417045694,0.289000004529953,0.01261686781343378,0.03700000047683716,0.01136113220759258,0.01261686781343378,0.01785060307495355,0.035999998450279236,0.01785060307495355,3.2669999599456787,0.20399999618530273,9.317999839782715,0.08500000089406967,0.005368810605215185
 1706963465353,2.7049999237060547,24.200000762939453,0.40700000524520874,3.2890000343322754,0.2879999876022339,0.013106024417045694,0.1120000034570694,0.01261686781343378,0.09700000286102295,0.01136113220759258,0.01261686781343378,0.01785060307495355,0.035999998450279236,0.01785060307495355,5.014999866485596,0.07900000363588333,3.2690000534057617,0.2879999876022339,0.005368810605215185
 1706965769353,3.187999963760376,24.31999969482422,0.10400000214576721,2.760999917984009,0.07400000095367432,0.013330810482808616,0.11500000208616257,0.012713204717986615,0.03999999910593033,0.011521702650993004,0.012713204717986615,0.01813961375870515,0.0430000014603138,0.01813961375870515,3.194999933242798,0.08100000023841858,5.144000053405762,0.07400000095367432,0.005349255487153555
 1706965769353,2.796999931335449,24.200000762939453,0.33500000834465027,3.2739999294281006,0.2370000034570694,0.013330810482808616,0.31700000166893005,0.012713204717986615,0.0430000014603138,0.011521702650993004,0.012713204717986615,0.01813961375870515,0.03799999877810478,0.01813961375870515,4.979000091552734,0.2240000069141388,3.302999973297119,0.2370000034570694,0.005349255487153555
 1706968073353,3.1730000972747803,24.270000457763672,0.1080000028014183,2.8420000076293945,0.07599999755620956,0.013555596548571539,0.33500000834465027,0.012809541622539451,0.04100880537850082,0.01168227309439343,0.012809541622539451,0.01842862444245675,0.041999999433755875,0.01842862444245675,5.091000080108643,0.2370000034570694,4.9629998207092285,0.07599999755620956,0.005329700369091925
 1706968073353,2.819000005722046,24.15999984741211,0.3569999933242798,3.2750000953674316,0.25200000405311584,0.013555596548571539,0.09700000286102295,0.012809541622539451,0.04100880537850082,0.01168227309439343,0.012809541622539451,0.01842862444245675,0.041999999433755875,0.01842862444245675,3.313999891281128,0.0689999982714653,3.3610000610351562,0.25200000405311584,0.005329700369091925
 1706970377353,3.2130000591278076,24.25,0.1120000034570694,2.7790000438690186,0.07900000363588333,0.01378038261433446,0.10999999940395355,0.012905878527092286,0.03923790158163117,0.011842843537793855,0.012905878527092286,0.018717635126208346,0.038683935454973443,0.018717635126208346,5.144999980926514,0.07800000160932541,3.36899995803833,0.07900000363588333,0.005310145251030296
 1706970377353,2.802999973297119,24.139999389648438,0.35199999809265137,3.2060000896453857,0.24799999594688416,0.01378038261433446,0.3089999854564667,0.012905878527092286,0.03923790158163117,0.011842843537793855,0.012905878527092286,0.018717635126208346,0.038683935454973443,0.018717635126208346,3.302000045776367,0.21899999678134918,4.940999984741211,0.24799999594688416,0.005310145251030296
 1706972681353,3.2320001125335693,24.229999542236328,0.3490000069141388,2.808000087738037,0.24699999392032623,0.014005168680097383,0.3409999907016754,0.01300221543164512,0.03746699778476152,0.01200341398119428,0.01300221543164512,0.019006645809959942,0.03799999877810478,0.019006645809959942,5.263999938964844,0.2409999966621399,5.019999980926514,0.24699999392032623,0.005290590132968666
 1706972681353,2.8440001010894775,24.1200008392334,0.11299999803304672,3.2209999561309814,0.07999999821186066,0.014005168680097383,0.11400000005960464,0.01300221543164512,0.03746699778476152,0.01200341398119428,0.01300221543164512,0.019006645809959942,0.05400000140070915,0.019006645809959942,3.38100004196167,0.08100000023841858,3.4030001163482666,0.07999999821186066,0.005290590132968666
 1706974985353,2.796999931335449,24.200000762939453,0.11400000005960464,2.799999952316284,0.07999999821186066,0.014229954745860304,0.0989999994635582,0.013098552336197954,0.035999998450279236,0.012163984424594706,0.013098552336197954,0.019295656493711545,0.03500000014901161,0.019295656493711545,3.3450000286102295,0.07000000029802322,3.374000072479248,0.07999999821186066,0.005271035014907037
 1706974985353,3.2260000705718994,24.09000015258789,0.4009999930858612,3.196000099182129,0.28299999237060547,0.014229954745860304,0.3140000104904175,0.013098552336197954,0.04100000113248825,0.012163984424594706,0.013098552336197954,0.019295656493711545,0.04500000178813934,0.019295656493711545,4.9770002365112305,0.22200000286102295,5.171999931335449,0.28299999237060547,0.005271035014907037
 1706977289353,2.818000078201294,24.18000030517578,0.4059999883174896,3.3320000171661377,0.28700000047683716,0.014454740811623226,0.34599998593330383,0.01319488924075079,0.03999999910593033,0.01232455486799513,0.01319488924075079,0.01958466717746314,0.054999999701976776,0.01958466717746314,5.599999904632568,0.24400000274181366,3.2290000915527344,0.28700000047683716,0.005251479896845407
 1706977289353,4.695000171661377,24.09000015258789,0.11100000143051147,2.808000087738037,0.07800000160932541,0.014454740811623226,0.10599999874830246,0.01319488924075079,0.10499999672174454,0.01232455486799513,0.01319488924075079,0.01958466717746314,0.03799999877810478,0.01958466717746314,3.3459999561309814,0.07500000298023224,9.812000274658203,0.07800000160932541,0.005251479896845407
 1706979593353,2.799999952316284,24.18000030517578,0.10000000149011612,2.7720000743865967,0.07100000232458115,0.014679526877386148,0.10599999874830246,0.013291226145303625,0.04100000113248825,0.012485125311395555,0.013291226145303625,0.01987367786121474,0.035999998450279236,0.01987367786121474,5.276000022888184,0.07500000298023224,5.204999923706055,0.07100000232458115,0.005231924778783777
 1706979593353,3.2200000286102295,24.06999969482422,0.3540000021457672,3.2929999828338623,0.25,0.014679526877386148,0.3190000057220459,0.013291226145303625,0.04100000113248825,0.012485125311395555,0.013291226145303625,0.01987367786121474,0.03999999910593033,0.01987367786121474,3.253000020980835,0.22499999403953552,3.2860000133514404,0.25,0.005231924778783777
 1706981897353,3.187000036239624,24.15999984741211,0.11999999731779099,3.1730000972747803,0.08500000089406967,0.01490431294314907,0.30000001192092896,0.01338756304985646,0.04100000113248825,0.012645695754795981,0.01338756304985646,0.02016268854496634,0.0408796372770584,0.02016268854496634,3.3389999866485596,0.21199999749660492,5.354000091552734,0.08500000089406967,0.005212369660722148
 1706981897353,2.75600004196167,24.049999237060547,0.3449999988079071,2.7860000133514404,0.24400000274181366,0.01490431294314907,0.11400000005960464,0.01338756304985646,0.04100000113248825,0.012645695754795981,0.01338756304985646,0.02016268854496634,0.0408796372770584,0.02016268854496634,5.0329999923706055,0.08100000023841858,3.3910000324249268,0.24400000274181366,0.005212369660722148
 1706984201353,3.2090001106262207,24.139999389648438,0.33500000834465027,3.253000020980835,0.2370000034570694,0.015129099008911991,0.1080000028014183,0.013483899954409295,0.04100000113248825,0.012806266198196406,0.013483899954409295,0.020451699228717937,0.04175574667422566,0.020451699228717937,4.955999851226807,0.07599999755620956,3.303999900817871,0.2370000034570694,0.005192814542660518
 1706984201353,2.822999954223633,24.030000686645508,0.11800000071525574,2.7809998989105225,0.08299999684095383,0.015129099008911991,0.3190000057220459,0.013483899954409295,0.04100000113248825,0.012806266198196406,0.013483899954409295,0.020451699228717937,0.04175574667422566,0.020451699228717937,3.4119999408721924,0.22499999403953552,5.013000011444092,0.08299999684095383,0.005192814542660518
 1706986505353,3.9130001068115234,24.09000015258789,0.12099999934434891,3.191999912261963,0.08500000089406967,0.015353885074674913,0.32100000977516174,0.01358023685896213,0.08799999952316284,0.01296683664159683,0.01358023685896213,0.020740709912469533,0.042631856071392915,0.020740709912469533,3.361999988555908,0.22699999809265137,8.418999671936035,0.08500000089406967,0.005173259424598888
 1706986505353,2.8550000190734863,23.979999542236328,0.3440000116825104,2.76200008392334,0.24300000071525574,0.015353885074674913,0.1120000034570694,0.01358023685896213,0.039000000804662704,0.01296683664159683,0.01358023685896213,0.020740709912469533,0.042631856071392915,0.020740709912469533,4.921000003814697,0.07900000363588333,3.302999973297119,0.24300000071525574,0.005173259424598888
 1706988809353,2.825000047683716,24.06999969482422,0.11599999666213989,3.2750000953674316,0.0820000022649765,0.015578671140437836,0.11100000143051147,0.013676573763514964,0.05700000002980232,0.013127407084997256,0.013676573763514964,0.021029720596221133,0.04350796546856017,0.021029720596221133,3.312000036239624,0.07800000160932541,5.61899995803833,0.0820000022649765,0.0051537043065372585
 1706988809353,3.2809998989105225,23.940000534057617,0.35600000619888306,2.808000087738037,0.25099998712539673,0.015578671140437836,0.30000001192092896,0.013676573763514964,0.035999998450279236,0.013127407084997256,0.013676573763514964,0.021029720596221133,0.04350796546856017,0.021029720596221133,5.251999855041504,0.21199999749660492,3.368000030517578,0.25099998712539673,0.0051537043065372585
 1706991113353,2.816999912261963,24.030000686645508,0.3569999933242798,2.818000078201294,0.25200000405311584,0.015803457206200758,0.2619999945163727,0.0137729106680678,0.03799999877810478,0.013287977528397681,0.0137729106680678,0.021318731279972733,0.04399999976158142,0.021318731279972733,5.198999881744385,0.1850000023841858,8.369000434875488,0.25200000405311584,0.0051341491884756285
 1706991113353,3.7750000953674316,23.940000534057617,0.10999999940395355,3.308000087738037,0.07800000160932541,0.015803457206200758,0.1080000028014183,0.0137729106680678,0.08799999952316284,0.013287977528397681,0.0137729106680678,0.021318731279972733,0.04399999976158142,0.021318731279972733,3.309000015258789,0.07599999755620956,3.2820000648498535,0.07800000160932541,0.0051341491884756285
 1706993417353,2.8359999656677246,23.920000076293945,0.12099999934434891,3.2190001010894775,0.08500000089406967,0.01602824327196368,0.0949999988079071,0.013869247572620634,0.03700000047683716,0.013448547971798105,0.013869247572620634,0.02160774196372433,0.035999998450279236,0.02160774196372433,4.940000057220459,0.06700000166893005,10.767000198364258,0.08500000089406967,0.005114594070413999
 1706993417353,5.607999801635742,24.030000686645508,0.3160000145435333,2.821000099182129,0.22300000488758087,0.01602824327196368,0.3109999895095825,0.013869247572620634,0.11100000143051147,0.013448547971798105,0.013869247572620634,0.02160774196372433,0.03999999910593033,0.02160774196372433,3.244999885559082,0.2199999988079071,3.365000009536743,0.22300000488758087,0.005114594070413999
 1706995721353,2.828000068664551,23.889999389648438,0.1120000034570694,3.2149999141693115,0.07900000363588333,0.0162530293377266,0.3089999854564667,0.01396558447717347,0.04492008177322057,0.013609118415198532,0.01396558447717347,0.02189675264747593,0.04251264894863718,0.02189675264747593,3.3889999389648438,0.21799999475479126,3.378999948501587,0.07900000363588333,0.005095038952352369
 1706995721353,3.253000020980835,24,0.3529999852180481,2.819999933242798,0.25,0.0162530293377266,0.11500000208616257,0.01396558447717347,0.04492008177322057,0.013609118415198532,0.01396558447717347,0.02189675264747593,0.04251264894863718,0.02189675264747593,4.997000217437744,0.08100000023841858,4.9029998779296875,0.25,0.005095038952352369
 1706998025353,5.7220001220703125,23.979999542236328,0.328000009059906,2.7820000648498535,0.23199999332427979,0.016477815403489523,0.11400000005960464,0.014061921381726305,0.11299999803304672,0.013769688858598956,0.014061921381726305,0.02218576333122753,0.04428901344175286,0.02218576333122753,5.291999816894531,0.08100000023841858,10.942999839782715,0.23199999332427979,0.005075483834290739
