"t_stamp","motors/motor22/temperature"
"2024-03-12 14:45:29.524","32.4565884344105"
"2024-03-12 14:50:29.524","32.32019246052486"
"2024-03-12 14:55:29.524","32.18962612987968"
"2024-03-12 15:00:29.524","32.0698621926736"
"2024-03-12 15:05:29.524","32.01469998957968"
"2024-03-12 15:10:29.524","32.15309792567159"
"2024-03-12 15:15:29.524","32.40532850880863"
"2024-03-12 15:20:29.524","32.4695338425405"
"2024-03-12 15:25:29.524","32.640451138342975"
"2024-03-12 15:30:29.524","32.598068759548426"
"2024-03-12 15:35:29.524","32.53170743581587"
"2024-03-12 15:40:29.524","32.45551272233804"
"2024-03-12 15:45:29.524","32.35770225258392"
"2024-03-12 15:50:29.524","32.24015298015434"
"2024-03-12 15:55:29.524","32.13257971077251"
"2024-03-12 16:00:29.524","32.01517114702452"
"2024-03-12 16:05:29.524","31.881839533603184"
"2024-03-12 16:10:29.524","31.763703552841488"
"2024-03-12 16:15:29.524","31.649435928366874"
"2024-03-12 16:20:29.524","31.553504142983538"
"2024-03-12 16:25:29.524","31.463337850023198"
"2024-03-12 16:30:29.524","31.362455837146577"
"2024-03-12 16:35:29.524","31.27949677391662"
"2024-03-12 16:40:29.524","31.201984367680375"
"2024-03-12 16:45:29.524","31.144782714723146"
"2024-03-12 16:50:29.524","31.088795400219514"
"2024-03-12 16:55:29.524","31.076034908126957"
"2024-03-12 17:00:29.524","31.58310663340306"
"2024-03-12 17:05:29.524","31.596241943057812"
"2024-03-12 17:10:29.524","31.204450063308048"
"2024-03-12 17:15:29.524","31.083210882522174"
"2024-03-12 17:20:29.524","30.956820470747225"
"2024-03-12 17:25:29.524","30.88754245928392"
"2024-03-12 17:30:29.524","30.833640776033963"
"2024-03-12 17:35:29.524","30.780386440819242"
"2024-03-12 17:40:29.524","30.704940937906443"
"2024-03-12 17:45:29.524","30.627219012358548"
"2024-03-12 17:50:29.524","30.56048155188029"
"2024-03-12 17:55:29.524","30.488855462406462"
"2024-03-12 18:00:29.524","30.420444922897804"
"2024-03-12 18:05:29.524","30.338229796596725"
"2024-03-12 18:10:29.524","30.24768332526224"
"2024-03-12 18:15:29.524","30.15423869071489"
"2024-03-12 18:20:29.524","30.05469003051342"
"2024-03-12 18:25:29.524","29.968843905262407"
"2024-03-12 18:30:29.524","29.86541985423481"
"2024-03-12 18:35:29.524","29.751779236737978"
"2024-03-12 18:40:29.524","29.66333613001707"
"2024-03-12 18:45:29.524","29.573180585633693"
"2024-03-12 18:50:29.524","29.500662805381896"
"2024-03-12 18:55:29.524","29.486379714277472"
"2024-03-12 19:00:29.524","29.51481461273563"
"2024-03-12 19:05:29.524","29.470267333709867"
"2024-03-12 19:10:29.524","29.432099318617453"
"2024-03-12 19:15:29.524","29.381391358896746"
"2024-03-12 19:20:29.524","29.304057107316165"
"2024-03-12 19:25:29.524","29.23805626699141"
"2024-03-12 19:30:29.524","29.1748645307725"
"2024-03-12 19:35:29.524","29.10427499933076"
"2024-03-12 19:40:29.524","29.074466091644222"
"2024-03-12 19:45:29.524","29.070258556976576"
"2024-03-12 19:50:29.524","29.191783797353676"
"2024-03-12 19:55:29.524","29.379166265003356"
"2024-03-12 20:00:29.524","29.60960463479568"
"2024-03-12 20:05:29.524","29.699472546975844"
"2024-03-12 20:10:29.524","29.894785831288765"
"2024-03-12 20:15:29.524","30.076701506725904"
"2024-03-12 20:20:29.524","30.179894783582647"
"2024-03-12 20:25:29.524","30.2262951552961"
"2024-03-12 20:30:29.524","30.294563261166513"
"2024-03-12 20:35:29.524","30.384611330987415"
"2024-03-12 20:40:29.524","30.518521992226976"
"2024-03-12 20:45:29.524","30.52037471863084"
"2024-03-12 20:50:29.524","30.643754367327325"
"2024-03-12 20:55:29.524","30.74058370867887"
"2024-03-12 21:00:29.524","30.690744407737082"
"2024-03-12 21:05:29.524","30.598585552170494"
"2024-03-12 21:10:29.524","30.533222114420266"
"2024-03-12 21:15:29.524","30.420233374815858"
"2024-03-12 21:20:29.524","30.316833802764798"
"2024-03-12 21:25:29.524","30.24295456386572"
"2024-03-12 21:30:29.524","30.19815919231152"
"2024-03-12 21:35:29.524","30.114563201680195"
"2024-03-12 21:40:29.524","30.083267526196526"
"2024-03-12 21:45:29.524","30.04276415177531"
"2024-03-12 21:50:29.524","30.031123591990813"
"2024-03-12 21:55:29.524","29.962630838617745"
"2024-03-12 22:00:29.524","29.8795000512835"
"2024-03-12 22:05:29.524","29.830656553019207"
"2024-03-12 22:10:29.524","29.776096061412513"
"2024-03-12 22:15:29.524","29.719513618544337"
"2024-03-12 22:20:29.524","29.67029298107187"
"2024-03-12 22:25:29.524","29.67138762733537"
"2024-03-12 22:30:29.524","29.819401758034893"
"2024-03-12 22:35:29.524","30.220009944244314"
"2024-03-12 22:40:29.524","30.62823046547421"
"2024-03-12 22:45:29.524","30.98096483407383"
"2024-03-12 22:50:29.524","31.294609808749314"
"2024-03-12 22:55:29.524","31.567812168822798"
"2024-03-12 23:00:29.524","31.73278394953204"
"2024-03-12 23:05:29.524","32.03821983810022"
"2024-03-12 23:10:29.524","32.542511251947325"
"2024-03-12 23:15:29.524","33.01240436486463"
"2024-03-12 23:20:29.524","33.186537329898194"
"2024-03-12 23:25:29.524","33.36329654148601"
"2024-03-12 23:30:29.524","33.65421417869741"
"2024-03-12 23:35:29.524","33.65837166042779"
"2024-03-12 23:40:29.524","33.53332216635005"
"2024-03-12 23:45:29.524","33.39600840570095"
"2024-03-12 23:50:29.524","33.25192786068262"
"2024-03-12 23:55:29.524","33.085022473794886"
"2024-03-13 00:00:29.524","32.91871056190172"
"2024-03-13 00:05:29.524","32.72335429183733"
"2024-03-13 00:10:29.524","32.55081415530825"
"2024-03-13 00:15:29.524","32.39984517240937"
"2024-03-13 00:20:29.524","32.23439417674813"
"2024-03-13 00:25:29.524","32.07067331237439"
"2024-03-13 00:30:29.524","31.911935615811252"
"2024-03-13 00:35:29.524","31.743986516102666"
"2024-03-13 00:40:29.524","31.59463191319615"
"2024-03-13 00:45:29.524","31.45645575768814"
"2024-03-13 00:50:29.524","31.29911688807962"
"2024-03-13 00:55:29.524","31.143000286642526"
"2024-03-13 01:00:29.524","30.99220096953761"
"2024-03-13 01:05:29.524","30.860477211369183"
"2024-03-13 01:10:29.524","30.710862639959522"
"2024-03-13 01:15:29.524","30.57241993679954"
"2024-03-13 01:20:29.524","30.443141762945054"
"2024-03-13 01:25:29.524","30.303479425149035"
"2024-03-13 01:30:29.524","30.19171777168843"
"2024-03-13 01:35:29.524","30.066611348282684"
"2024-03-13 01:40:29.524","29.922350543662866"
"2024-03-13 01:45:29.524","29.80633865201098"
"2024-03-13 01:50:29.524","29.70576125680137"
"2024-03-13 01:55:29.524","29.566103444745934"
"2024-03-13 02:00:29.524","29.47218310832024"
"2024-03-13 02:05:29.524","29.346907389866324"
"2024-03-13 02:10:29.524","29.238018117468176"
"2024-03-13 02:15:29.524","29.13339227917129"
"2024-03-13 02:20:29.524","29.021977464554283"
"2024-03-13 02:25:29.524","28.94044109569517"
"2024-03-13 02:30:29.524","28.83174728032792"
"2024-03-13 02:35:29.524","28.73050765764142"
"2024-03-13 02:40:29.524","28.628228741117045"
"2024-03-13 02:45:29.524","28.534655432409643"
"2024-03-13 02:50:29.524","28.44117178497831"
"2024-03-13 02:55:29.524","28.342780136373854"
"2024-03-13 03:00:29.524","28.266759441183428"
"2024-03-13 03:05:29.524","28.181386164827003"
"2024-03-13 03:10:29.524","28.098309301223402"
"2024-03-13 03:15:29.524","28.001668436845282"
"2024-03-13 03:20:29.524","27.92429897931243"
"2024-03-13 03:25:29.524","27.845669818503456"
"2024-03-13 03:30:29.524","27.777060253755376"
"2024-03-13 03:35:29.524","27.69834299364653"
"2024-03-13 03:40:29.524","27.62077342056449"
"2024-03-13 03:45:29.524","27.568425183526543"
"2024-03-13 03:50:29.524","27.50750209438189"
"2024-03-13 03:55:29.524","27.417238419684544"
"2024-03-13 04:00:29.524","27.349574358697577"
"2024-03-13 04:05:29.524","27.28742462784409"
"2024-03-13 04:10:29.524","27.22178887547081"
"2024-03-13 04:15:29.524","27.157069921259204"
"2024-03-13 04:20:29.524","27.087860373331768"
"2024-03-13 04:25:29.524","27.03476833936176"
"2024-03-13 04:30:29.524","26.963320196121366"
"2024-03-13 04:35:29.524","26.91672647413286"
