"t_stamp","motors/motor2/temperature"
"2024-03-12 14:45:29.524","29.61621984598195"
"2024-03-12 14:50:29.524","29.559225129528706"
"2024-03-12 14:55:29.524","29.4879242623765"
"2024-03-12 15:00:29.524","29.420001277987467"
"2024-03-12 15:05:29.524","29.389981966730886"
"2024-03-12 15:10:29.524","29.474265670331487"
"2024-03-12 15:15:29.524","29.6559829370254"
"2024-03-12 15:20:29.524","29.76465197697185"
"2024-03-12 15:25:29.524","29.912002197384087"
"2024-03-12 15:30:29.524","29.9248796072837"
"2024-03-12 15:35:29.524","29.89836555925797"
"2024-03-12 15:40:29.524","29.86312415709902"
"2024-03-12 15:45:29.524","29.840413116344077"
"2024-03-12 15:50:29.524","29.787146729853085"
"2024-03-12 15:55:29.524","29.696748114278687"
"2024-03-12 16:00:29.524","29.59320165407896"
"2024-03-12 16:05:29.524","29.568052463067023"
"2024-03-12 16:10:29.524","29.50611226364026"
"2024-03-12 16:15:29.524","29.426425760414258"
"2024-03-12 16:20:29.524","29.396274832423973"
"2024-03-12 16:25:29.524","29.364224248728295"
"2024-03-12 16:30:29.524","29.33314852034963"
"2024-03-12 16:35:29.524","29.238752934989424"
"2024-03-12 16:40:29.524","29.1809947833605"
"2024-03-12 16:45:29.524","29.084000921520904"
"2024-03-12 16:50:29.524","29.01544057989917"
"2024-03-12 16:55:29.524","28.938063869024788"
"2024-03-12 17:00:29.524","28.8920016479898"
"2024-03-12 17:05:29.524","28.837534023522892"
"2024-03-12 17:10:29.524","28.751235128441394"
"2024-03-12 17:15:29.524","28.717152683239107"
"2024-03-12 17:20:29.524","28.695094489275622"
"2024-03-12 17:25:29.524","28.644658812863067"
"2024-03-12 17:30:29.524","28.617549519813327"
"2024-03-12 17:35:29.524","28.568710956865033"
"2024-03-12 17:40:29.524","28.527023372175325"
"2024-03-12 17:45:29.524","28.475800241364375"
"2024-03-12 17:50:29.524","28.424835807688314"
"2024-03-12 17:55:29.524","28.379738436748113"
"2024-03-12 18:00:29.524","28.328924028494608"
"2024-03-12 18:05:29.524","28.29565748183977"
"2024-03-12 18:10:29.524","28.225450182955285"
"2024-03-12 18:15:29.524","28.161259574783102"
"2024-03-12 18:20:29.524","28.08613208612814"
"2024-03-12 18:25:29.524","28.027898481200896"
"2024-03-12 18:30:29.524","27.979075629871613"
"2024-03-12 18:35:29.524","27.938977165393943"
"2024-03-12 18:40:29.524","27.874127087611633"
"2024-03-12 18:45:29.524","27.81240216308514"
"2024-03-12 18:50:29.524","27.764967706642423"
"2024-03-12 18:55:29.524","27.75272702144116"
"2024-03-12 19:00:29.524","27.746454341668436"
"2024-03-12 19:05:29.524","27.732273807974472"
"2024-03-12 19:10:29.524","27.73030401774766"
"2024-03-12 19:15:29.524","27.692531419576646"
"2024-03-12 19:20:29.524","27.65240874166313"
"2024-03-12 19:25:29.524","27.62549580654113"
"2024-03-12 19:30:29.524","27.58276522846996"
"2024-03-12 19:35:29.524","27.550908742330893"
"2024-03-12 19:40:29.524","27.53002941885258"
"2024-03-12 19:45:29.524","27.568456431376603"
"2024-03-12 19:50:29.524","27.688898164786675"
"2024-03-12 19:55:29.524","27.935490266354567"
"2024-03-12 20:00:29.524","28.26954713764927"
"2024-03-12 20:05:29.524","28.4554295153301"
"2024-03-12 20:10:29.524","28.723738050605586"
"2024-03-12 20:15:29.524","28.989273193358564"
"2024-03-12 20:20:29.524","29.181267695242077"
"2024-03-12 20:25:29.524","29.29862896538835"
"2024-03-12 20:30:29.524","29.447595685847954"
"2024-03-12 20:35:29.524","29.592647935625997"
"2024-03-12 20:40:29.524","29.747955817839404"
"2024-03-12 20:45:29.524","29.835697281814422"
"2024-03-12 20:50:29.524","29.979206169378163"
"2024-03-12 20:55:29.524","30.121330164421046"
"2024-03-12 21:00:29.524","30.188713626577293"
"2024-03-12 21:05:29.524","30.17311472592248"
"2024-03-12 21:10:29.524","30.101602075592403"
"2024-03-12 21:15:29.524","29.98883949976389"
"2024-03-12 21:20:29.524","29.884925320587737"
"2024-03-12 21:25:29.524","29.80056166324435"
"2024-03-12 21:30:29.524","29.7613805741018"
"2024-03-12 21:35:29.524","29.69124788335614"
"2024-03-12 21:40:29.524","29.62875905602881"
"2024-03-12 21:45:29.524","29.5971733629732"
"2024-03-12 21:50:29.524","29.55967681444353"
"2024-03-12 21:55:29.524","29.515031553257852"
"2024-03-12 22:00:29.524","29.453792994516782"
"2024-03-12 22:05:29.524","29.393429857599273"
"2024-03-12 22:10:29.524","29.3362884670306"
